id,url,title,lead_paragraph,category,publish_datetime,source,thumbnail_url,label,title_segmented,lead_segmented,title_cleaned,lead_cleaned
article_2051,https://thanhnien.vn/suc-hut-cua-nha-co-huynh-thuy-le-va-khu-du-lich-van-hoa-phuong-nam-185250620144956304.htm,Sức hút của nhà cổ Huỳnh Thủy Lê và Khu du lịch văn hóa Phương Nam,"Đến Đồng Tháp du lịch, ai cũng muốn ghé thăm nhà cổ Huỳnh Thủy Lê được dựng thành phim Người tình và trải nghiệm tại Khu du lịch văn hóa Phương Nam.",Du lịch & Ẩm thực,2025-06-20T15:02:00+07:00,Thanh Niên,data/images/article_2051_image.png,non-clickbait,Sức hút của nhà cổ Huỳnh_Thủy_Lê và Khu du_lịch văn_hóa Phương_Nam,"Đến Đồng_Tháp du_lịch , ai cũng muốn ghé thăm nhà cổ Huỳnh_Thủy_Lê được dựng thành phim Người_tình và trải_nghiệm tại Khu du_lịch văn_hóa Phương_Nam .",Sức hút của nhà cổ Huỳnh Thủy Lê và Khu du lịch văn hóa Phương Nam,"Đến Đồng Tháp du lịch, ai cũng muốn ghé thăm nhà cổ Huỳnh Thủy Lê được dựng thành phim Người tình và trải nghiệm tại Khu du lịch văn hóa Phương Nam."
article_2735,https://baomoi.com/tin-nong-cong-nghe-23-6-iphone-17-pro-duoc-trang-bi-buong-lam-mat-hoi-nuoc-c52572904.epi,Tin nóng công nghệ 23/6: iPhone 17 Pro được trang bị buồng làm mát hơi nước - VietTimes,"Trung Quốc ra mắt chứng minh thư Internet, iPhone 17 Pro được trang bị buồng làm mát hơi nước, Honor ra mắt điện thoại gập Magic V5 siêu mỏng... là tin KHCN nổi bật ngày 23/6.",Other,2025-06-23T08:00:52.000Z,Báo Mới,data/images/article_2735_image.png,non-clickbait,Tin nóng công_nghệ 23/6 : iPhone 17 Pro được trang_bị buồng làm mát hơi_nước - VietTimes,"Trung_Quốc ra_mắt chứng_minh_thư Internet , iPhone 17 Pro được trang_bị buồng làm mát hơi_nước , Honor ra_mắt điện_thoại gập Magic_V5 siêu_mỏng ... là tin KHCN nổi_bật ngày 23/6 .",Tin nóng công nghệ 23/6: iPhone 17 Pro được trang bị buồng làm mát hơi nước - VietTimes,"Trung Quốc ra mắt chứng minh thư Internet, iPhone 17 Pro được trang bị buồng làm mát hơi nước, Honor ra mắt điện thoại gập Magic V5 siêu mỏng... là tin KHCN nổi bật ngày 23/6."
article_2536,https://vnexpress.net/cong-thuc-tinh-diem-xet-tuyen-cua-dai-hoc-ngan-hang-tp-hcm-4899841.html,Công thức tính điểm xét tuyển của Đại học Ngân hàng TP HCM,Trường Đại học Ngân hàng TP HCM (HUB) ngày 17/6 công bố công thức tính điểm xét tuyển theo 3 phương thức.,Other,2025-06-17T18:23:00+07:00,VnExpress,data/images/article_2536_image.png,non-clickbait,Công_thức tính điểm xét_tuyển của Đại_học Ngân_hàng TP HCM,Trường Đại_học Ngân_hàng TP HCM ( HUB ) ngày 17/6 công_bố công_thức tính điểm xét tuyển theo 3 phương_thức .,Công thức tính điểm xét tuyển của Đại học Ngân hàng TP HCM,Trường Đại học Ngân hàng TP HCM (HUB) ngày 17/6 công bố công thức tính điểm xét tuyển theo 3 phương thức.
article_2855,https://thanhnien.vn/doan-van-hau-den-chia-vui-khong-nhan-hcd-cung-clb-cahn-18525062222163479.htm,"Đoàn Văn Hậu đến chia vui, không nhận HCĐ cùng CLB CAHN","CLB Công an Hà Nội (CAHN) đã giành chiến thắng 2-0 trước Hải Phòng, qua đó giành vị trí thứ 3 chung cuộc. Trên khán đài, hậu vệ Đoàn Văn Hậu cùng vợ Doãn Hải My đến chung vui cùng toàn đội.",Other,2025-06-22T22:37:00+07:00,Thanh Niên,data/images/article_2855_image.png,non-clickbait,"Đoàn_Văn_Hậu đến chia vui , không nhận HCĐ cùng CLB CAHN","CLB Công_an Hà_Nội ( CAHN ) đã giành chiến_thắng 2-0 trước Hải_Phòng , qua đó giành vị_trí thứ 3 chung_cuộc . Trên khán_đài , hậu_vệ Đoàn_Văn_Hậu cùng vợ Doãn_Hải_My đến chung vui cùng toàn đội .","Đoàn Văn Hậu đến chia vui, không nhận HCĐ cùng CLB CAHN","CLB Công an Hà Nội (CAHN) đã giành chiến thắng 2-0 trước Hải Phòng, qua đó giành vị trí thứ 3 chung cuộc. Trên khán đài, hậu vệ Đoàn Văn Hậu cùng vợ Doãn Hải My đến chung vui cùng toàn đội."
article_2462,https://baomoi.com/noi-dan-mom-thoi-mot-csgt-o-dak-lak-bi-xem-xet-dieu-chuyen-khoi-luc-luong-c52573540.epi,"Nói dân 'mồm thối', một CSGT ở Đắk Lắk bị xem xét điều chuyển khỏi lực lượng - Báo VTC News","Khi người dân nghi ngờ máy kiểm tra nồng độ cồn không chính xác, một cảnh sát giao thông thuộc Phòng CSGT tỉnh Đắk Lắk đã nói người này 'mồm thối'.",Other,2025-06-23T08:59:00.000Z,Báo Mới,data/images/article_2462_image.png,non-clickbait,"Nói dân ' mồm thối ' , một CSGT ở Đắk_Lắk bị xem_xét điều_chuyển khỏi lực_lượng - Báo VTC_News","Khi người_dân nghi_ngờ máy kiểm_tra nồng_độ cồn không chính_xác , một cảnh_sát giao_thông thuộc Phòng CSGT tỉnh Đắk_Lắk đã nói người này ' mồm thối ' .","Nói dân 'mồm thối', một CSGT ở Đắk Lắk bị xem xét điều chuyển khỏi lực lượng - Báo VTC News","Khi người dân nghi ngờ máy kiểm tra nồng độ cồn không chính xác, một cảnh sát giao thông thuộc Phòng CSGT tỉnh Đắk Lắk đã nói người này 'mồm thối'."
article_1176,https://tuoitre.vn/robot-tri-lieu-tam-ly-co-thau-hieu-hay-chi-biet-lang-nghe-20250618102426124.htm,Robot trị liệu tâm lý: Có thấu hiểu hay chỉ biết lắng nghe?,"Robot ứng dụng trí tuệ nhân tạo đang xuất hiện ngày càng nhiều trong lĩnh vực trị liệu tâm lý. Nhưng liệu một cỗ máy có thể thực sự hiểu được con người, hay chỉ đơn thuần là phản hồi theo lập trình?",Công nghệ & Khoa học,2025-06-19T19:19:00+07:00,Tuổi Trẻ,data/images/article_1176_image.png,non-clickbait,Robot trị_liệu tâm_lý : Có thấu_hiểu hay chỉ biết lắng_nghe ?,"Robot ứng_dụng trí_tuệ nhân_tạo đang xuất_hiện ngày_càng nhiều trong lĩnh_vực trị_liệu tâm_lý . Nhưng liệu một cỗ máy có_thể thực_sự hiểu được con_người , hay chỉ đơn_thuần là phản_hồi theo lập_trình ?",Robot trị liệu tâm lý: Có thấu hiểu hay chỉ biết lắng nghe?,"Robot ứng dụng trí tuệ nhân tạo đang xuất hiện ngày càng nhiều trong lĩnh vực trị liệu tâm lý. Nhưng liệu một cỗ máy có thể thực sự hiểu được con người, hay chỉ đơn thuần là phản hồi theo lập trình?"
article_1686,https://baomoi.com/tp-ho-chi-minh-cong-bo-diem-chuan-vao-lop-10-chuyen-tich-hop-nam-2025-c52571963.epi,"TP Hồ Chí Minh công bố điểm chuẩn vào lớp 10 chuyên, tích hợp năm 2025 - Báo Tin Tức TTXVN","Ngày 23/6, Sở Giáo dục và Đào tạo TP Hồ Chí Minh đã công bố điểm chuẩn vào lớp 10 chuyên và lớp 10 tích hợp năm học 2025 - 2026.",Other,2025-06-23T05:43:00.000Z,Báo Mới,data/images/article_1686_image.png,non-clickbait,"TP Hồ_Chí_Minh công_bố điểm chuẩn vào lớp 10 chuyên , tích_hợp năm 2025 - Báo Tin_Tức TTXVN","Ngày 23/6 , Sở Giáo_dục_và_Đào_tạo TP Hồ_Chí_Minh đã công_bố điểm chuẩn vào lớp 10 chuyên và lớp 10 tích_hợp năm_học 2025 - 2026 .","TP Hồ Chí Minh công bố điểm chuẩn vào lớp 10 chuyên, tích hợp năm 2025 - Báo Tin Tức TTXVN","Ngày 23/6, Sở Giáo dục và Đào tạo TP Hồ Chí Minh đã công bố điểm chuẩn vào lớp 10 chuyên và lớp 10 tích hợp năm học 2025 - 2026."
article_0411,https://vietnamnet.vn/tai-xe-o-to-su-dung-ma-tuy-gay-tai-nan-lien-hoan-o-thai-nguyen-2413930.html,"Tài xế gây tai nạn liên hoàn rồi bất tỉnh, trên tay vẫn cầm kim tiêm","Sử dụng ma tuý khi chở con gái, tài xế ở Thái Nguyên đã điều khiển ô tô đâm hàng loạt xe khác trên đường.",Tin tức tổng hợp,"Chủ Nhật, 22/06/2025 - 22:33",VietNamNet,data/images/article_0411_image.png,non-clickbait,"Tài_xế gây tai_nạn liên_hoàn rồi bất_tỉnh , trên tay vẫn cầm kim tiêm","Sử_dụng ma_túy khi chở con gái , tài_xế ở Thái_Nguyên đã điều_khiển ô_tô đâm hàng_loạt xe khác trên đường .","Tài xế gây tai nạn liên hoàn rồi bất tỉnh, trên tay vẫn cầm kim tiêm","Sử dụng ma tuý khi chở con gái, tài xế ở Thái Nguyên đã điều khiển ô tô đâm hàng loạt xe khác trên đường."
article_0318,https://vnexpress.net/nguy-co-neu-israel-tan-cong-phao-dai-hat-nhan-iran-4903956.html,Nguy cơ nếu Israel tấn công 'pháo đài hạt nhân' Iran,"Cuộc tấn công vào ""pháo đài hạt nhân"" Fordow Iran có thể không gây thảm họa như Chernobyl, nhưng vẫn tiềm ẩn nhiều rủi ro với môi trường và sức khỏe con người.",Quốc tế,2025-06-21T19:00:00+07:00,VnExpress,data/images/article_0318_image.png,non-clickbait,Nguy_cơ nếu Israel tấn_công ' pháo_đài hạt_nhân ' Iran,"Cuộc tấn_công vào "" pháo_đài hạt_nhân "" Fordow_Iran có_thể không gây thảm_họa như Chernobyl , nhưng vẫn tiềm_ẩn nhiều rủi_ro với môi_trường và sức_khỏe con_người .",Nguy cơ nếu Israel tấn công 'pháo đài hạt nhân' Iran,"Cuộc tấn công vào ""pháo đài hạt nhân"" Fordow Iran có thể không gây thảm họa như Chernobyl, nhưng vẫn tiềm ẩn nhiều rủi ro với môi trường và sức khỏe con người."
article_1000,https://www.saostar.vn/am-nhac/mot-nam-ca-si-bi-cam-song-toan-bo-show-dien-bi-huy-den-het-nam-202506211105240284.html,"Nam ca sĩ bị cấm sóng, toàn bộ show diễn bị hủy đến hết năm",Thông tin khiến người hâm mộ của nam ca sĩ vô cùng hoang mang,Giải trí & Showbiz,2025-06-21T11:16:56.060+07:00,SaoStar,data/images/article_1000_image.png,clickbait,"Nam ca_sĩ bị cấm sóng , toàn_bộ show diễn bị hủy đến hết năm",Thông_tin khiến người hâm_mộ của nam ca_sĩ vô_cùng hoang_mang,"Nam ca sĩ bị cấm sóng, toàn bộ show diễn bị hủy đến hết năm",Thông tin khiến người hâm mộ của nam ca sĩ vô cùng hoang mang
article_2100,https://vietnamnet.vn/thu-hoi-toan-bo-siro-an-ngon-hai-be-cua-tiktoker-gia-dinh-hai-sen-2413469.html,Thu hồi toàn bộ Siro ăn ngon Hải Bé là hàng giả của TikToker Gia đình Hải Sen,"Cục An toàn thực phẩm (Bộ Y tế) đề nghị Sở Y tế các địa phương rà soát, phối hợp thu hồi toàn bộ sản phẩm thực phẩm bảo vệ sức khoẻ Siro ăn ngon Hải Bé là hàng giả đang còn trên thị trường.",Sức khỏe & Đời sống,2025-06-20T18:40:00+07:00,VietNamNet,data/images/article_2100_image.png,non-clickbait,Thu_hồi toàn_bộ Siro ăn ngon_Hải_Bé là hàng giả của TikToker Gia_đình Hải_Sen,"Cục An_toàn thực_phẩm ( Bộ Y_tế ) đề_nghị Sở Y_tế các địa_phương rà_soát , phối_hợp thu_hồi toàn_bộ sản_phẩm thực_phẩm bảo_vệ sức_khỏe Siro ăn ngon_Hải_Bé là hàng giả đang còn trên thị_trường .",Thu hồi toàn bộ Siro ăn ngon Hải Bé là hàng giả của TikToker Gia đình Hải Sen,"Cục An toàn thực phẩm (Bộ Y tế) đề nghị Sở Y tế các địa phương rà soát, phối hợp thu hồi toàn bộ sản phẩm thực phẩm bảo vệ sức khoẻ Siro ăn ngon Hải Bé là hàng giả đang còn trên thị trường."
article_0010,https://vnexpress.net/quoc-hoi-buoc-vao-tuan-lam-viec-cuoi-cung-cua-ky-hop-dai-ky-luc-4904812.html,Quốc hội bước vào tuần làm việc cuối cùng của kỳ họp dài kỷ lục,"Tuần cuối kỳ họp 9 (23-27/6), Quốc hội sẽ biểu quyết thông qua nhiều luật, nghị quyết quan trọng, trong đó có sửa đổi Bộ luật Hình sự, Luật Xử lý vi phạm hành chính và nghị quyết về trung tâm tài chính quốc tế.",Tin tức tổng hợp,2025-06-23T05:00:00+07:00,VnExpress,data/images/article_0010_image.png,non-clickbait,Quốc_hội bước vào tuần làm_việc cuối_cùng của kỳ họp dài kỷ_lục,"Tuần cuối kỳ họp 9 ( 23-27 / 6 ) , Quốc_hội sẽ biểu_quyết thông_qua nhiều luật , nghị_quyết quan_trọng , trong đó có sửa_đổi Bộ_luật_Hình_sự , Luật Xử_lý vi_phạm hành_chính và nghị_quyết về trung_tâm tài_chính quốc_tế .",Quốc hội bước vào tuần làm việc cuối cùng của kỳ họp dài kỷ lục,"Tuần cuối kỳ họp 9 (23-27/6), Quốc hội sẽ biểu quyết thông qua nhiều luật, nghị quyết quan trọng, trong đó có sửa đổi Bộ luật Hình sự, Luật Xử lý vi phạm hành chính và nghị quyết về trung tâm tài chính quốc tế."
article_1596,https://www.24h.com.vn/bong-da/truc-tiep-bong-da-cong-an-ha-noi-hai-phong-co-hoi-tu-quyet-top-3-v-league-c48a1674789.html,Trực tiếp bóng đá Công an Hà Nội - Hải Phòng: Chiến thắng ấn định top 3 (Hết giờ),"(vòng 26 V-League) CAHN bảo vệ thành công chiến thắng 2-0 trước Hải Phòng. Nhờ vậy, đội bóng ngành Công an kết thúc mùa giải với vị trí thứ ba.",Thể thao,2025-06-22T13:24:00+07:00,24h,data/images/article_1596_image.png,non-clickbait,Trực_tiếp bóng_đá Công_an Hà_Nội - Hải_Phòng : Chiến_thắng ấn_định top 3 ( Hết giờ ),"( vòng 26 V-League ) CAHN bảo_vệ thành_công chiến_thắng 2-0 trước Hải_Phòng . Nhờ vậy , đội bóng ngành Công_an kết_thúc mùa giải với vị_trí thứ ba .",Trực tiếp bóng đá Công an Hà Nội - Hải Phòng: Chiến thắng ấn định top 3 (Hết giờ),"(vòng 26 V-League) CAHN bảo vệ thành công chiến thắng 2-0 trước Hải Phòng. Nhờ vậy, đội bóng ngành Công an kết thúc mùa giải với vị trí thứ ba."
article_0891,https://tuoitre.vn/khoi-cong-2-to-hop-khach-san-can-ho-cao-cap-o-bai-sau-vung-tau-20250621163249104.htm,"Khởi công 2 tổ hợp khách sạn, căn hộ cao cấp ở Bãi Sau, Vũng Tàu","Hai tổ hợp khách sạn, căn hộ cao cấp nằm trên đường Thùy Vân, Bãi Sau kỳ vọng sẽ làm thay đổi diện mạo, phát triển du lịch Vũng Tàu. Trị giá của hai dự án lên đến hơn 10.000 tỉ đồng.",Kinh doanh & Kinh tế,2025-06-21T16:52:32+07:00,Tuổi Trẻ,data/images/article_0891_image.png,non-clickbait,"Khởi_công 2 tổ_hợp khách_sạn , căn_hộ cao_cấp ở Bãi_Sau , Vũng_Tàu","Hai tổ_hợp khách_sạn , căn_hộ cao_cấp nằm trên đường Thùy_Vân , Bãi_Sau kỳ_vọng sẽ làm thay_đổi diện_mạo , phát_triển du_lịch Vũng_Tàu . Trị_giá của hai dự_án lên đến hơn 10.000 tỉ đồng .","Khởi công 2 tổ hợp khách sạn, căn hộ cao cấp ở Bãi Sau, Vũng Tàu","Hai tổ hợp khách sạn, căn hộ cao cấp nằm trên đường Thùy Vân, Bãi Sau kỳ vọng sẽ làm thay đổi diện mạo, phát triển du lịch Vũng Tàu. Trị giá của hai dự án lên đến hơn 10.000 tỉ đồng."
article_0678,https://vietnamnet.vn/kon-tum-se-xu-ly-can-bo-cap-ma-vung-trong-sam-ngoc-linh-trai-quy-dinh-2413860.html,Kon Tum xử lý cán bộ cấp mã vùng trồng sâm Ngọc Linh trái quy định,"Do cấp mã vùng trồng sâm Ngọc Linh cho Công ty Cổ phần rượu Sâm Ngọc Linh Kon Tum trái quy định, Phó chủ tịch UBND tỉnh Kon Tum yêu cầu xem xét, để xử lý trách nhiệm cán bộ.",Kinh doanh & Kinh tế,"Chủ Nhật, 22/06/2025 - 16:04",VietNamNet,data/images/article_0678_image.png,non-clickbait,Kon_Tum xử_lý cán_bộ cấp_mã vùng trồng sâm Ngọc_Linh trái quy_định,"Do cấp_mã vùng trồng sâm Ngọc_Linh cho Công_ty Cổ_phần rượu Sâm Ngọc_Linh Kon_Tum trái quy_định , Phó chủ_tịch UBND tỉnh Kon_Tum yêu_cầu xem_xét , để xử_lý trách_nhiệm cán_bộ .",Kon Tum xử lý cán bộ cấp mã vùng trồng sâm Ngọc Linh trái quy định,"Do cấp mã vùng trồng sâm Ngọc Linh cho Công ty Cổ phần rượu Sâm Ngọc Linh Kon Tum trái quy định, Phó chủ tịch UBND tỉnh Kon Tum yêu cầu xem xét, để xử lý trách nhiệm cán bộ."
